run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,retention_mean,retention_broad,adapt,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,fdelta,log10_fdelta
qwswm_lora_null_r16_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0005,43.0,qwswm_lora_null_r16_lr5e4,False,False,True,43.71,53.37,65.28,47.58,39.84,70.42,53.58,55.44,0.1795,-0.745935547085662
qwswm_lora_null_r16_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0005,44.0,qwswm_lora_null_r16_lr5e4,False,False,True,40.13,51.45,59.44,42.01,38.25,70.67,52.73,53.6,0.1775,-0.7508016426088872
qwswm_lora_null_r16_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,5e-05,42.0,qwswm_lora_null_r16_lr5e5,False,False,True,42.88,53.15,62.62,47.37,38.39,72.27,50.43,57.31,0.0408,-1.38933983691012
qwswm_lora_null_r16_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,5e-05,44.0,qwswm_lora_null_r16_lr5e5,False,False,True,43.56,53.45,60.8,47.84,39.28,72.13,50.94,57.05,0.0406,-1.391473966422806
qwswm_lora_r16_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,42.0,qwswm_lora_r16_lr1e3,False,False,True,8.88,33.36,67.32,15.96,1.8,52.57,44.71,51.76,0.5871,-0.2312879196223364
qwswm_lora_r16_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,43.0,qwswm_lora_r16_lr1e3,False,False,True,29.11,39.48,59.44,37.2,21.01,47.86,39.68,51.67,0.5824,-0.2347786336950192
qwswm_lora_r16_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,44.0,qwswm_lora_r16_lr1e3,False,False,True,8.38,32.49,32.07,15.74,1.01,52.59,40.87,52.25,0.5801,-0.236497134532403
qwswm_lora_r16_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,42.0,qwswm_lora_r16_lr1e4,False,False,True,42.8,53.2,63.0,44.34,41.26,72.13,50.6,57.66,0.0718,-1.1438755557576996
qwswm_lora_r16_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,43.0,qwswm_lora_r16_lr1e4,False,False,True,43.78,53.61,59.44,46.74,40.83,71.76,52.05,56.66,0.0724,-1.1402614338028532
qwswm_lora_r16_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,44.0,qwswm_lora_r16_lr1e4,False,False,False,44.58,53.7,68.01,47.2,41.96,72.13,50.43,56.76,0.0721,-1.142064735280571
qwswm_lora_r16_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r16_lr2e4,False,False,True,43.92,53.77,65.28,46.83,41.01,71.93,53.24,55.83,0.1153,-0.938170692705301
qwswm_lora_r16_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r16_lr2e4,False,False,True,44.84,54.0,49.73,48.2,41.49,71.65,51.62,57.05,0.1178,-0.9288547095489172
qwswm_lora_r16_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r16_lr2e4,False,False,True,44.34,53.37,66.34,46.74,41.95,71.14,51.62,55.38,0.1135,-0.9450041384708584
qwswm_lora_r16_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,42.0,qwswm_lora_r16_lr2e5,False,False,True,43.54,53.55,53.9,47.8,39.29,72.15,51.11,57.42,0.0393,-1.4056074496245732
qwswm_lora_r16_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,43.0,qwswm_lora_r16_lr2e5,False,False,True,43.3,53.42,57.77,47.32,39.28,72.11,50.94,57.46,0.0394,-1.4045037781744258
qwswm_lora_r16_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,44.0,qwswm_lora_r16_lr2e5,False,False,True,43.39,53.3,56.1,47.57,39.2,72.05,50.43,57.25,0.039,-1.408935392973501
qwswm_lora_r16_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,42.0,qwswm_lora_r16_lr3e4,False,False,True,44.84,54.11,65.73,46.72,42.95,71.14,54.35,55.4,0.1585,-0.7999707334462297
qwswm_lora_r16_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,43.0,qwswm_lora_r16_lr3e4,False,False,True,44.8,54.04,56.56,47.57,42.02,71.56,52.22,56.84,0.1677,-0.7754669373939143
qwswm_lora_r16_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,44.0,qwswm_lora_r16_lr3e4,False,False,True,44.52,53.91,63.61,47.09,41.95,71.06,53.16,56.27,0.1569,-0.8043770564130633
qwswm_lora_r16_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,42.0,qwswm_lora_r16_lr5e4,False,False,True,41.89,51.32,59.51,44.68,39.09,68.82,49.91,54.09,0.2468,-0.6076548446387959
qwswm_lora_r16_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,43.0,qwswm_lora_r16_lr5e4,False,False,True,42.35,51.77,65.88,44.56,40.14,69.38,49.57,55.2,0.2414,-0.6172627342386696
qwswm_lora_r16_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,44.0,qwswm_lora_r16_lr5e4,False,False,True,42.72,52.33,55.42,46.78,38.66,68.83,53.58,53.81,0.2425,-0.6152882570617175
qwswm_lora_r16_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,42.0,qwswm_lora_r16_lr5e5,False,False,True,43.56,53.33,62.4,47.21,39.91,72.09,50.77,56.67,0.0517,-1.2865094569060576
qwswm_lora_r16_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,43.0,qwswm_lora_r16_lr5e5,False,False,True,43.39,53.74,61.94,47.52,39.25,72.13,51.96,57.84,0.0514,-1.2890368810047244
qwswm_lora_r16_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,44.0,qwswm_lora_r16_lr5e5,False,False,True,43.79,53.58,55.57,47.66,39.92,72.16,51.02,57.16,0.0513,-1.2898826348881838
qwswm_lora_r32_lr15e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.00015,42.0,qwswm_lora_r32_lr15e5,False,False,True,44.18,53.91,54.81,45.77,42.59,71.84,52.13,57.24,0.105,-0.978810700930062
qwswm_lora_r32_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,42.0,qwswm_lora_r32_lr1e3,False,False,True,17.7,29.34,19.03,29.27,6.13,30.37,32.08,48.84,0.9033,-0.0441679897675782
qwswm_lora_r32_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,43.0,qwswm_lora_r32_lr1e3,False,False,True,6.54,24.51,40.11,13.07,0.02,31.31,32.08,46.08,0.9379,-0.0278434641405063
qwswm_lora_r32_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,44.0,qwswm_lora_r32_lr1e3,False,False,True,6.7,24.8,33.21,12.89,0.51,31.08,29.95,49.55,0.9464,-0.023925268380126
qwswm_lora_r32_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,42.0,qwswm_lora_r32_lr1e4,False,False,True,43.46,53.98,64.75,44.62,42.29,72.01,53.67,57.3,0.0781,-1.1073489661226996
qwswm_lora_r32_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,43.0,qwswm_lora_r32_lr1e4,False,False,True,44.39,54.0,67.4,47.47,41.31,71.82,52.56,56.86,0.078,-1.1079053973095196
qwswm_lora_r32_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,44.0,qwswm_lora_r32_lr1e4,False,False,True,44.74,54.08,66.26,46.48,42.99,72.2,51.71,57.04,0.0778,-1.109020403010311
qwswm_lora_r32_lr2e4_ep6_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r32_lr2e4_ep6,False,False,True,41.45,51.81,62.4,40.88,42.02,70.0,51.11,55.03,0.2064,-0.6852903070448263
qwswm_lora_r32_lr2e4_ep6_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r32_lr2e4_ep6,False,False,True,44.34,52.72,64.82,47.03,41.65,70.37,50.6,53.93,0.2199,-0.6577747706392096
qwswm_lora_r32_lr2e4_ep6_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r32_lr2e4_ep6,False,False,True,43.22,51.78,70.66,45.32,41.12,69.72,48.81,53.93,0.2039,-0.69058277422186
qwswm_lora_r32_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r32_lr2e4,False,False,True,43.6,53.48,64.14,46.38,40.81,71.64,54.1,54.49,0.1358,-0.8671002300555171
qwswm_lora_r32_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r32_lr2e4,False,False,True,44.46,53.1,63.84,47.7,41.22,70.45,51.11,55.03,0.1437,-0.8425432318657744
qwswm_lora_r32_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r32_lr2e4,False,False,True,44.36,53.64,61.87,47.0,41.73,70.71,53.07,55.68,0.1427,-0.845576026885353
qwswm_lora_r32_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,42.0,qwswm_lora_r32_lr2e5,False,False,True,43.47,53.5,61.26,47.49,39.45,72.03,50.85,57.69,0.0388,-1.4111682744057927
qwswm_lora_r32_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,43.0,qwswm_lora_r32_lr2e5,False,False,True,43.36,53.4,56.18,47.67,39.05,72.05,50.85,57.37,0.0385,-1.4145392704914994
qwswm_lora_r32_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,44.0,qwswm_lora_r32_lr2e5,False,False,True,43.41,53.43,56.94,47.4,39.42,72.2,50.68,57.47,0.0386,-1.413412695328245
qwswm_lora_r32_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,42.0,qwswm_lora_r32_lr3e4,False,False,True,44.22,52.73,58.38,47.44,40.99,70.17,50.26,54.78,0.2007,-0.6974526275125145
qwswm_lora_r32_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,43.0,qwswm_lora_r32_lr3e4,False,False,True,42.86,52.53,70.13,44.69,41.03,69.31,53.33,54.29,0.2146,-0.6683702823700677
qwswm_lora_r32_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,44.0,qwswm_lora_r32_lr3e4,False,False,True,39.75,51.02,71.19,38.9,40.59,69.28,51.02,55.29,0.2099,-0.6779875614175995
qwswm_lora_r32_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,42.0,qwswm_lora_r32_lr5e4,False,True,True,0.0,19.49,0.0,0.0,0.0,22.95,26.28,48.22,20.8928,1.3199966469243694
qwswm_lora_r32_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,43.0,qwswm_lora_r32_lr5e4,False,False,True,35.7,47.11,71.04,40.13,31.27,62.64,49.15,52.34,0.386,-0.413412695328245
qwswm_lora_r32_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,44.0,qwswm_lora_r32_lr5e4,False,False,True,37.1,47.52,69.83,43.4,30.79,62.73,45.99,54.68,0.3852,-0.4143137215475031
qwswm_lora_r32_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,42.0,qwswm_lora_r32_lr5e5,False,False,True,43.84,53.6,62.24,46.84,40.84,72.11,50.68,57.51,0.0518,-1.285670240254767
qwswm_lora_r32_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,43.0,qwswm_lora_r32_lr5e5,False,False,True,43.61,53.87,63.91,46.8,40.43,72.13,52.99,56.99,0.0523,-1.2814983111327258
qwswm_lora_r32_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,44.0,qwswm_lora_r32_lr5e5,False,False,True,44.14,54.0,57.01,47.2,41.07,72.29,51.11,58.31,0.0519,-1.284832642151542
qwswm_lora_r32_lr7e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,7e-05,42.0,qwswm_lora_r32_lr7e5,False,False,True,43.72,53.62,67.17,45.77,41.67,72.4,50.77,57.48,0.0629,-1.2013493545547311
qwswm_lorawd_wd0p3_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,42.0,qwswm_lorawd_wd0p3_lr1e3,False,True,True,0.0,20.28,0.0,0.0,0.0,24.92,27.3,49.2,15.7605,1.1975699913132083
qwswm_lorawd_wd0p3_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,43.0,qwswm_lorawd_wd0p3_lr1e3,False,True,True,0.0,19.23,0.0,0.0,0.0,22.96,25.68,47.51,11.9786,1.0784060628108865
qwswm_lorawd_wd0p3_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.001,44.0,qwswm_lorawd_wd0p3_lr1e3,False,False,True,42.92,52.76,72.93,46.98,38.85,69.33,52.9,55.72,0.2126,-0.672436739812722
qwswm_lorawd_wd0p3_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,42.0,qwswm_lorawd_wd0p3_lr1e4,False,False,True,45.08,54.14,65.58,47.66,42.5,72.08,51.62,56.82,0.0636,-1.1965428843515862
qwswm_lorawd_wd0p3_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,43.0,qwswm_lorawd_wd0p3_lr1e4,False,False,True,44.44,54.17,63.76,47.3,41.58,72.12,52.05,57.82,0.0632,-1.1992829217176149
qwswm_lorawd_wd0p3_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0001,44.0,qwswm_lorawd_wd0p3_lr1e4,False,False,True,44.61,53.85,63.46,46.87,42.35,72.28,50.17,57.58,0.0633,-1.198596289982645
qwswm_lorawd_wd0p3_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,42.0,qwswm_lorawd_wd0p3_lr2e4,False,False,True,45.86,54.48,59.14,48.0,43.71,71.97,51.28,57.43,0.0856,-1.0675262353228467
qwswm_lorawd_wd0p3_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,43.0,qwswm_lorawd_wd0p3_lr2e4,False,False,True,44.96,53.92,58.98,47.34,42.59,71.93,52.3,55.43,0.0872,-1.0594835150674329
qwswm_lorawd_wd0p3_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0002,44.0,qwswm_lorawd_wd0p3_lr2e4,False,False,True,44.92,54.34,67.48,47.73,42.1,71.87,54.18,55.8,0.0937,-1.0282604091122216
qwswm_lorawd_wd0p3_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,42.0,qwswm_lorawd_wd0p3_lr2e5,False,False,True,43.66,53.31,58.53,47.6,39.71,71.96,50.0,57.28,0.0381,-1.4190750243243806
qwswm_lorawd_wd0p3_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,43.0,qwswm_lorawd_wd0p3_lr2e5,False,False,True,43.63,53.68,55.42,47.77,39.49,71.95,51.45,57.72,0.0376,-1.424812155072339
qwswm_lorawd_wd0p3_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,2e-05,44.0,qwswm_lorawd_wd0p3_lr2e5,False,False,True,43.38,53.42,57.47,47.41,39.35,72.16,50.94,57.25,0.0379,-1.4213607900319276
qwswm_lorawd_wd0p3_lr3e4_ep6_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,42.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,True,44.57,52.99,71.65,46.48,42.66,70.97,50.94,53.88,0.1144,-0.9415739755429946
qwswm_lorawd_wd0p3_lr3e4_ep6_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,43.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,True,44.12,53.44,67.17,44.72,43.53,71.56,53.07,54.32,0.1147,-0.9404365820987324
qwswm_lorawd_wd0p3_lr3e4_ep6_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,44.0,qwswm_lorawd_wd0p3_lr3e4_ep6,False,False,True,44.35,52.91,68.08,44.91,43.79,71.47,50.26,54.1,0.1136,-0.944621668625
qwswm_lorawd_wd0p3_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,42.0,qwswm_lorawd_wd0p3_lr3e4,False,False,True,45.44,54.37,66.64,47.57,43.3,71.58,53.5,55.91,0.1038,-0.9838026464875608
qwswm_lorawd_wd0p3_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,43.0,qwswm_lorawd_wd0p3_lr3e4,False,False,True,44.98,54.04,72.78,47.95,42.02,71.72,52.39,56.13,0.0993,-1.0030507515046188
qwswm_lorawd_wd0p3_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0003,44.0,qwswm_lorawd_wd0p3_lr3e4,False,False,True,45.16,54.22,67.48,47.09,43.23,71.49,52.05,57.22,0.1038,-0.9838026464875608
qwswm_lorawd_wd0p3_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,42.0,qwswm_lorawd_wd0p3_lr5e4,False,False,True,45.06,53.5,65.35,48.01,42.1,71.34,50.77,55.28,0.1241,-0.90622821850127
qwswm_lorawd_wd0p3_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,43.0,qwswm_lorawd_wd0p3_lr5e4,False,False,True,45.48,54.31,68.84,48.87,42.1,70.99,54.18,55.43,0.122,-0.9136401693252518
qwswm_lorawd_wd0p3_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,0.0005,44.0,qwswm_lorawd_wd0p3_lr5e4,False,False,True,44.34,53.81,70.13,46.78,41.91,71.09,53.24,56.02,0.1211,-0.9168558568569476
qwswm_lorawd_wd0p3_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,42.0,qwswm_lorawd_wd0p3_lr5e5,False,False,True,43.63,53.66,60.42,46.78,40.48,72.26,51.62,57.18,0.0476,-1.322393047279507
qwswm_lorawd_wd0p3_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,43.0,qwswm_lorawd_wd0p3_lr5e5,False,False,True,43.62,53.61,61.87,46.92,40.31,71.92,51.88,57.04,0.0473,-1.3251388592621884
qwswm_lorawd_wd0p3_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lorawd,LoRA+wd,5e-05,44.0,qwswm_lorawd_wd0p3_lr5e5,False,False,True,44.03,53.69,58.45,47.64,40.42,72.26,50.51,57.63,0.0476,-1.322393047279507
qwswm_milora_r32_lr15e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.00015,42.0,qwswm_milora_r32_lr15e5,False,False,True,43.96,52.83,57.92,46.97,40.94,71.67,48.63,55.92,0.1244,-0.9051796196452
qwswm_milora_r32_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.001,42.0,qwswm_milora_r32_lr1e3,False,False,True,7.26,29.58,62.17,14.04,0.49,45.57,36.43,51.39,0.654,-0.1844222516757327
qwswm_milora_r32_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.001,43.0,qwswm_milora_r32_lr1e3,False,True,True,0.0,19.26,0.0,0.0,0.0,22.95,25.85,47.52,45.7398,1.6602942612963905
qwswm_milora_r32_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.001,44.0,qwswm_milora_r32_lr1e3,False,False,True,9.5,31.13,60.27,16.51,2.49,46.36,38.31,51.98,0.6548,-0.1838913292600961
qwswm_milora_r32_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0001,42.0,qwswm_milora_r32_lr1e4,False,False,True,44.06,53.26,59.89,46.91,41.22,71.75,50.09,56.35,0.0982,-1.0078885122130503
qwswm_milora_r32_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0001,43.0,qwswm_milora_r32_lr1e4,False,False,True,43.04,53.07,63.23,45.31,40.76,71.64,51.37,56.28,0.0981,-1.0083309926200514
qwswm_milora_r32_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0001,44.0,qwswm_milora_r32_lr1e4,False,False,True,44.55,53.32,57.85,47.24,41.86,71.66,50.0,55.82,0.0983,-1.0074464821678644
qwswm_milora_r32_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0002,42.0,qwswm_milora_r32_lr2e4,False,False,True,43.46,52.6,62.62,47.15,39.78,71.23,47.78,57.08,0.1496,-0.8250684064715574
qwswm_milora_r32_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0002,43.0,qwswm_milora_r32_lr2e4,False,False,True,42.42,52.41,69.98,44.71,40.13,71.07,52.56,53.58,0.1363,-0.8655041441653264
qwswm_milora_r32_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0002,44.0,qwswm_milora_r32_lr2e4,False,False,True,43.37,52.71,63.46,46.61,40.13,71.38,49.74,55.69,0.1493,-0.8259401922749746
qwswm_milora_r32_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,2e-05,42.0,qwswm_milora_r32_lr2e5,False,False,True,43.16,53.25,41.24,45.55,40.76,72.02,51.45,56.47,0.0468,-1.329754146925876
qwswm_milora_r32_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,2e-05,43.0,qwswm_milora_r32_lr2e5,False,False,True,43.3,53.43,44.58,46.08,40.53,72.07,51.79,56.66,0.0469,-1.3288271572849168
qwswm_milora_r32_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,2e-05,44.0,qwswm_milora_r32_lr2e5,False,False,True,42.76,53.14,43.44,45.2,40.33,72.1,51.54,56.52,0.0468,-1.329754146925876
qwswm_milora_r32_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0003,42.0,qwswm_milora_r32_lr3e4,False,False,True,39.51,50.75,55.95,39.36,39.66,70.1,49.66,54.98,0.1969,-0.7057542838618818
qwswm_milora_r32_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0003,43.0,qwswm_milora_r32_lr3e4,False,False,True,40.96,51.98,59.51,42.8,39.13,70.27,52.9,54.79,0.1954,-0.7090754406172457
qwswm_milora_r32_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0003,44.0,qwswm_milora_r32_lr3e4,False,False,True,43.14,52.19,61.03,47.72,38.56,70.23,48.38,56.04,0.1856,-0.7314220281171567
qwswm_milora_r32_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0005,42.0,qwswm_milora_r32_lr5e4,False,False,True,39.92,49.48,68.31,45.15,34.68,67.5,49.49,50.58,0.2979,-0.5259294967849564
qwswm_milora_r32_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0005,43.0,qwswm_milora_r32_lr5e4,False,False,True,39.2,49.54,50.42,43.74,34.67,66.36,49.32,53.61,0.3009,-0.5215778122599194
qwswm_milora_r32_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,milora,MiLoRA,0.0005,44.0,qwswm_milora_r32_lr5e4,False,False,True,39.75,50.27,67.02,45.32,34.19,66.65,51.19,54.02,0.297,-0.5272435506827877
