run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,straggler,on_pool,cs_avg,gsm8k,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,retention_mean,retention_broad,fdelta,dw_sv_max,dw_sv_mean,adapt,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,amp_top_w,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,log10_spec_max,log10_fro_total,log10_dw_sv_max,log10_dw_sv_mean
lrsw_milora_r32_lr5e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milora,MiLoRA,5e-05,44.0,lrsw_milora_r32_lr5e5,False,False,False,True,38.85,,cs,34.94,19.61,47.54,44.37,36.79,27.28,36.65,0.1984,6.2668,3.0166,38.85,56.56670718299365,6.268835067749023,3.017185980081558,2.980664098492585,10.189327957858714,0.0583735758699181,0.22112938711585728,0.0694658799142913,1.8801803169229971,1.8100692116929957,0.07011110523000141,-0.7024583321818402,0.7971868437568476,1.7525608986647947,0.7970458347538433,0.4795177267113794
lrsw_milorawd_wd0p3_r32_lr2e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milorawd,MiLoRA+wd,0.0002,42.0,lrsw_milorawd_wd0p3_r32_lr2e4,False,False,False,True,59.98,,cs,36.49,19.49,46.08,41.89,35.31,27.99,35.85,0.2484,16.1544,5.7752,59.98,135.5394614196115,16.154464721679688,5.776587416231632,4.15462092157838,13.49618747183922,0.06870782967207213,0.09867536473902502,0.07293291036428429,1.9593193586660842,1.8100692116929957,0.14925014697308847,-0.6048484084954574,1.2082925722408697,2.132065755592368,1.2082908322683519,0.7615670288052842
lrsw_milorawd_wd0p3_r32_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,milorawd,MiLoRA+wd,0.0005,42.0,lrsw_milorawd_wd0p3_r32_lr5e4,False,False,False,True,80.22,,cs,34.71,18.62,44.9,39.76,35.39,26.66,34.68,0.2963,24.7275,5.468,80.22,186.80085805827224,24.727468490600586,5.468607085943222,7.881218101497125,20.97642989586162,0.07424516199987358,0.06522999289054454,0.07352677907787086,1.959038602556362,1.8100692116929957,0.14896939086336625,-0.5282683485199489,1.3931796571280384,2.271378866803694,1.393180210534853,0.7378285058957846
lrsw_sclora_r32_lr1e3_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.001,42.0,lrsw_sclora_r32_lr1e3,False,False,False,True,35.46,,cs,6.37,0.01,23.5,26.79,39.48,3.19,19.23,3.0763,109.9312,34.8047,35.46,1581.5761406494391,109.92865753173828,34.806718081235886,14.146358401772039,31.38452684491397,0.09749134365143315,0.04599411586294266,0.14638681109976692,6.884864806372474,1.8520239240816387,5.032840882290835,0.48802868548294387,2.041110924320634,3.1990901046728077,2.041120968718451,1.5416378947005687
lrsw_sclora_r32_lr1e3_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.001,43.0,lrsw_sclora_r32_lr1e3,False,False,False,True,61.97,,cs,12.38,4.77,23.07,27.39,37.26,8.57,20.97,1.7424,227.6883,27.5462,61.97,1389.7775169156366,227.68072509765625,27.547909915447235,17.61094894968834,31.56677019254213,0.08261671846173432,0.04496138308893581,0.09530542931647742,3.604309972889736,1.8100692116929957,1.7942407611967404,0.24114786241169972,2.357326265845486,3.1429452816142227,2.357340714515061,1.4400616963690451
lrsw_sclora_r32_lr1e3_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.001,44.0,lrsw_sclora_r32_lr1e3,False,False,False,True,61.92,,cs,11.38,3.62,22.61,30.2,37.46,7.5,21.05,1.7217,252.8096,27.5188,61.92,1391.525151350025,252.81105041503906,27.520373398065566,17.68428004489783,31.586901613468573,0.08350306090503516,0.04485176026807352,0.09526288791196924,3.607861098770362,1.8100692116929957,1.7977918870773661,0.23595747946662074,2.40279605311267,3.143491060467986,2.402793561492728,1.4396294918912
lrsw_sclora_r32_lr1e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0001,42.0,lrsw_sclora_r32_lr1e4,False,False,False,True,79.87,,cs,27.2,5.56,32.87,37.03,35.74,16.38,27.68,0.813,17.7275,5.8762,79.87,214.35960070143884,17.731239318847656,5.876913864910603,8.845498951384558,31.283134450507557,0.11343263290234507,0.03914450921024488,0.21717499044290603,2.3278757160309476,1.8520239240816387,0.4758517919493088,-0.08990945440593186,1.248739091524592,2.331142939389846,1.2486474940465748,0.769096568843579
lrsw_sclora_r32_lr1e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0001,43.0,lrsw_sclora_r32_lr1e4,False,False,False,True,80.71,,cs,33.53,15.92,41.42,37.71,34.54,24.72,32.62,0.4129,9.7156,4.2027,80.71,172.39089056798915,9.720380783081055,4.203324197232723,11.24743406477629,36.115891873127616,0.0891466250261727,0.038042294993329125,0.1543410767629428,2.0771529101642408,1.8100692116929957,0.267083698471245,-0.3841551171252979,0.9876832781723391,2.236514313225473,0.9874696262062947,0.6235283900067157
lrsw_sclora_r32_lr1e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0001,44.0,lrsw_sclora_r32_lr1e4,False,False,False,True,80.83,,cs,32.64,16.28,37.32,39.16,34.84,24.46,32.05,0.4117,9.9249,4.2298,80.83,172.61495483443505,9.927016258239746,4.230415099859238,11.180542423750422,36.08152641904839,0.08928368394754863,0.037811756418086144,0.15467937823265043,2.084262824674836,1.8100692116929957,0.2741936129818401,-0.38541913300251396,0.9968187331576484,2.237078418961577,0.9967261396500665,0.6263198328715324
lrsw_sclora_r32_lr1e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0001,45.0,lrsw_sclora_r32_lr1e4,False,False,False,True,80.75,,cs,33.48,16.29,42.02,38.48,33.0,24.88,32.65,0.4117,10.0215,4.2119,80.75,172.58266348225953,10.021760940551758,4.2125244125723835,11.23406905514883,36.10307802767583,0.08917646692535922,0.03797277533121634,0.1545596962757889,2.1299686967161633,1.8520239240816387,0.27794477263452455,-0.38541913300251396,1.000944038853724,2.236997167206873,1.0009327308093818,0.6244780515059126
lrsw_sclora_r32_lr2e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0002,42.0,lrsw_sclora_r32_lr2e4,False,False,False,True,77.7,,cs,18.75,1.7,23.56,32.94,36.21,10.22,22.63,1.1421,28.4941,9.5701,77.7,397.4449400883026,28.49264144897461,9.570716512203216,11.223449171677087,32.929743120150825,0.1116034956883153,0.04034234133296473,0.2024525934948997,2.9423312473230903,1.8520239240816387,1.0903073232414515,0.05770413153402961,1.4547327129649046,2.5992769723080023,1.454754944124151,0.9809164758354944
lrsw_sclora_r32_lr2e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0002,43.0,lrsw_sclora_r32_lr2e4,False,False,False,True,80.53,,cs,29.21,12.38,32.68,37.8,34.34,20.8,29.28,0.6063,18.3596,7.243,80.53,327.55814791719337,18.35944938659668,7.24353268891573,13.246059258416896,35.22307829805258,0.08630659765362254,0.03941279922253553,0.13977398645411118,2.320058570717486,1.8100692116929957,0.5099893590244904,-0.21731243176503362,1.263859652249292,2.51528840685593,1.2638632150087346,0.8599184852007158
lrsw_sclora_r32_lr2e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0002,44.0,lrsw_sclora_r32_lr2e4,False,False,False,True,79.16,,cs,29.8,13.24,27.1,36.09,34.93,21.52,28.23,0.5877,22.008,7.26,79.16,328.7354055000185,22.007301330566406,7.2604652389884,13.378671868441868,35.25052577847589,0.08654985296999669,0.039431065305671004,0.1397601514641255,2.3485223480864064,1.8100692116929957,0.5384531363934106,-0.2308443092856012,1.3425667899817668,2.5168464810369673,1.342580577381627,0.8609366207000937
lrsw_sclora_r32_lr2e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0002,45.0,lrsw_sclora_r32_lr2e4,False,False,False,True,80.06,,cs,31.01,13.24,27.35,36.6,33.35,22.12,28.31,0.6004,19.6139,7.2332,80.06,328.27516764215096,19.61322021484375,7.23363706022501,13.33437307021989,35.23010499048647,0.0862310307003207,0.03942838119461714,0.13979748854727184,2.295906753089038,1.8100692116929957,0.48583754139604207,-0.2215593164287672,1.2925489045664131,2.516238031788509,1.2925639567517713,0.8593304736268456
lrsw_sclora_r32_lr2e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,2e-05,42.0,lrsw_sclora_r32_lr2e5,False,False,False,True,79.54,,cs,34.05,16.53,43.18,41.13,36.63,25.29,34.3,0.3257,7.0681,2.0601,79.54,55.892243651612134,7.074077129364014,2.060516745224595,5.1296608148800695,23.896541199274203,0.11403159550011806,0.03819052011722197,0.23313165949973833,2.028159157245214,1.8520239240816387,0.17613523316357504,-0.4871822414351269,0.8496697906603236,1.747351543610478,0.8493026853085476,0.31388830211386776
lrsw_sclora_r32_lr2e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,2e-05,43.0,lrsw_sclora_r32_lr2e5,False,False,False,True,38.43,,cs,34.62,19.35,47.19,45.14,36.58,26.98,36.58,0.1661,3.0794,1.3371,38.43,41.700276624950696,3.0796289443969727,1.3374948270618916,7.535510787740742,31.59709532480699,0.09316234687844034,0.03665922873528658,0.17070542633605704,1.9550050309553577,1.8100692116929957,0.144935819262362,-0.7796303675486055,0.48849839276389334,1.6201389359399727,0.4884661054376894,0.1261638888058388
lrsw_sclora_r32_lr2e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,2e-05,44.0,lrsw_sclora_r32_lr2e5,False,False,False,True,19.93,,cs,35.2,18.85,47.74,44.2,36.89,27.02,36.58,0.166,3.1188,1.3397,19.93,41.799529974183834,3.119044542312622,1.3401746649295092,7.556897431981433,31.659363644701,0.09324786899194148,0.03655212185703695,0.17052000074265586,1.9588381435308448,1.8100692116929957,0.14876893183784912,-0.7798919119599449,0.4940215768547569,1.621171398263887,0.4939875255486374,0.12700755737132677
lrsw_sclora_r32_lr3e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,42.0,lrsw_sclora_r32_lr3e4,False,False,False,True,74.1,,cs,18.49,0.27,23.42,31.83,38.57,9.38,22.52,1.412,34.1755,12.9568,74.1,565.4796421956079,34.180667877197266,12.957510614395142,12.51890095003458,33.02762724158688,0.1096264539869143,0.04128014055491765,0.18992960600928757,4.0211946985019615,1.8520239240816387,2.169170774420323,0.14983469671578492,1.5337805444159514,2.752416974528925,1.5337148771726317,1.1124977550883193
lrsw_sclora_r32_lr3e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,43.0,lrsw_sclora_r32_lr3e4,False,False,False,True,79.29,,cs,28.74,9.21,25.17,38.31,35.17,18.98,27.32,0.7458,39.3146,10.2703,79.29,481.8272839553206,39.31412124633789,10.271373137831688,14.492807877013012,34.01773505015801,0.08416426749599408,0.040573569445392324,0.12746139825930897,2.507403742016905,1.8100692116929957,0.6973345303239091,-0.1273776209747116,1.59454857271164,2.6828913887211567,1.594553861366227,1.0115831297162328
lrsw_sclora_r32_lr3e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0003,44.0,lrsw_sclora_r32_lr3e4,False,False,False,True,78.75,,cs,29.32,8.16,25.47,36.43,32.44,18.74,26.36,0.7515,41.928,10.2872,78.75,481.1982597221754,41.92731475830078,10.288229247927665,14.555234503710505,34.036083062116674,0.08441402504913353,0.04061795337082741,0.127729538027249,2.456819296958807,1.8100692116929957,0.6467500852658115,-0.12407101507707308,1.622497048833427,2.6823240480227057,1.622504146694537,1.0122971833120087
lrsw_sclora_r32_lr5e4_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,42.0,lrsw_sclora_r32_lr5e4,False,False,False,True,70.33,,cs,7.2,0.0,23.23,30.55,38.73,3.6,19.94,1.8222,51.0579,18.6489,70.33,858.1838725439162,51.05805206298828,18.65109044611454,14.16849062085145,33.06004447034645,0.10470550825714017,0.04280027545513028,0.1704358144904157,5.803522692947161,1.8520239240816387,3.9514987688655223,0.26059604230190886,1.70806424183461,2.933580348776243,1.7080629484007168,1.2706532201651344
lrsw_sclora_r32_lr5e4_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,43.0,lrsw_sclora_r32_lr5e4,False,False,False,True,66.8,,cs,23.15,7.38,23.0,36.52,31.72,15.26,24.35,1.0856,82.8391,15.6167,66.8,764.9974919548855,82.83580780029297,15.618288233876228,16.27473011483596,32.81386921860844,0.08128869586253847,0.042325505615153615,0.11119886065676647,2.8078629023015265,1.8100692116929957,0.9977936906085307,0.03566983465168062,1.9182181117657267,2.8836600113210173,1.9182353718829677,1.1935892674924342
lrsw_sclora_r32_lr5e4_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,44.0,lrsw_sclora_r32_lr5e4,False,False,False,True,72.41,,cs,24.21,6.18,23.19,34.22,33.65,15.2,24.29,1.0536,105.5939,15.8479,72.41,768.0954263673065,105.59416198730469,15.849601835012436,16.239484130644442,32.70761983928388,0.08296534313063215,0.04223957540338696,0.11140722578651222,2.77261841418226,1.8100692116929957,0.9625492024892643,0.022675761953727433,2.0236399079062624,2.8854151791073495,2.0236388303866364,1.1999717221477793
lrsw_sclora_r32_lr5e4_s45,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,0.0005,45.0,lrsw_sclora_r32_lr5e4,False,False,False,True,76.05,,cs,26.14,5.94,22.87,35.75,28.99,16.04,23.94,1.0716,96.2641,15.7325,76.05,766.662977491976,96.2645034790039,15.734237259626388,16.222531370029877,32.73361893122416,0.08192209910027257,0.042377166844649414,0.11139079766051578,2.8351761325755387,1.8100692116929957,1.025106920882543,0.030032704936171297,1.983466175129941,2.8846044914821927,1.9834643548424429,1.1967977404195231
lrsw_sclora_r32_lr5e5_s42,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,42.0,lrsw_sclora_r32_lr5e5,False,False,False,True,80.14,,cs,31.99,12.95,41.87,39.59,35.9,22.47,32.46,0.559,11.2865,3.7554,80.14,117.70318725185882,11.292670249938965,3.7563799247145653,6.705845446357446,28.071725521827712,0.1132225601321431,0.0384290327273708,0.22442961011693818,2.1648488816906912,1.8520239240816387,0.3128249576090525,-0.25258819211357664,1.0527966467695558,2.0707882231421033,1.0525592859155033,0.5746562019369398
lrsw_sclora_r32_lr5e5_s43,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,43.0,lrsw_sclora_r32_lr5e5,False,False,False,True,80.84,,cs,33.6,17.51,44.4,41.3,35.71,25.56,34.5,0.286,6.5311,2.6418,80.84,92.80990130695348,6.5314412117004395,2.642764089629054,9.1537278283852,34.435684016438024,0.0909641825022707,0.03692642680731953,0.1626187667308032,2.018126304650288,1.8520239240816387,0.16610238056864945,-0.543633966870957,0.8150090221981621,1.9675943108480745,0.8149863334492742,0.42189993584316937
lrsw_sclora_r32_lr5e5_s44,lrsw,Llama-CS (lrsw),Llama-2-7B,cs,sweep,sclora,SC-LoRA,5e-05,44.0,lrsw_sclora_r32_lr5e5,False,False,False,True,80.86,,cs,33.96,17.58,43.53,39.85,34.79,25.77,33.94,0.2836,6.6762,2.6447,80.86,92.90224300774683,6.676280498504639,2.6456661470234395,9.158684111201632,34.423558423665646,0.09103353329979849,0.037027355250568716,0.16268344971757112,2.0062747039828217,1.8520239240816387,0.15425077990118297,-0.547293773488971,0.8245345749205777,1.9680261996139614,0.8245293384319162,0.42237641522417896
lrswm_clora_k1024_lr1e3_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,42.0,lrswm_clora_k1024_lr1e3,False,False,False,True,42.46,,gsm8k,28.14,10.12,23.86,31.06,42.68,19.13,27.17,0.8462,28.1474,14.5841,42.46,741.8174701717473,28.19353675842285,14.587241527438163,15.488632848217648,27.894541400352427,0.0600450191825431,0.04609887625914304,0.057904546046712885,2.976959054604722,1.8520239240816387,1.1249351305230832,-0.07252697900472417,1.4501495596715621,2.870297056964883,1.4494382848782228,1.163879633519883
lrswm_clora_k1024_lr1e3_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,43.0,lrswm_clora_k1024_lr1e3,False,False,False,True,43.21,43.21,gsm8k,27.74,11.25,24.07,31.14,43.12,19.49,27.46,0.8612,28.6856,14.7231,43.21,739.3989918801958,28.737945556640625,14.846487075090408,14.749629847738879,27.729038171261262,0.05988564846111233,0.04601351940749185,0.05793342067441219,2.9424218257339474,1.8100692116929957,1.1323526140409517,-0.06489597884855043,1.458455717684568,2.8688788541067574,1.4576639381983783,1.1679992618458086
lrswm_clora_k1024_lr1e3_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.001,44.0,lrswm_clora_k1024_lr1e3,False,False,False,True,43.97,43.97,gsm8k,28.34,10.21,25.59,32.25,45.52,19.27,28.38,0.8518,28.832,14.6142,43.97,741.9017507641672,28.887203216552734,14.61733457148075,15.43204968442647,27.918729149423417,0.0599912252178179,0.04610910962893871,0.05773514149920893,2.9041823117911933,1.8100692116929957,1.0941131000981976,-0.06966236426226995,1.4607054966238833,2.87034639594458,1.4598747692989689,1.1647750465087214
lrswm_clora_k1024_lr1e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,42.0,lrswm_clora_k1024_lr1e4,False,False,False,True,43.75,,gsm8k,34.5,17.69,28.98,45.65,43.51,26.1,34.07,0.202,10.2937,3.8107,43.75,110.346899849681,10.294628143310547,3.8128356378525496,4.441132109029395,15.731202246293458,0.061997282671055295,0.054088963291075855,0.05979243429139367,2.0309688749330084,1.8520239240816387,0.17894495085136963,-0.6946486305533762,1.0126106638996575,2.04276013634598,1.0125715070030261,0.5810047599836716
lrswm_clora_k1024_lr1e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,43.0,lrswm_clora_k1024_lr1e4,False,False,False,True,43.9,43.9,gsm8k,32.78,17.6,29.26,43.6,43.99,25.19,33.45,0.2029,10.0581,3.8171,43.9,110.22284966931643,10.05864143371582,3.818909578025341,4.416308990288094,15.748557489699184,0.06204565738152141,0.054279241767211835,0.05970489156050014,1.9831754125833072,1.8100692116929957,0.17310620089031148,-0.6927179529666541,1.0025393268745821,2.0422716349571077,1.0025159491644366,0.5817335377010782
lrswm_clora_k1024_lr1e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0001,44.0,lrswm_clora_k1024_lr1e4,False,False,False,True,44.12,44.12,gsm8k,33.5,17.59,27.7,44.11,42.27,25.54,33.03,0.2032,10.5786,3.8221,44.12,110.2658712800532,10.58021068572998,3.823643383011222,4.405620463329548,15.765660921166242,0.061838940194504526,0.05421854010186715,0.05965634812724491,1.9877269145858156,1.8100692116929957,0.1776577028928199,-0.6920762963881184,1.0244943159731665,2.042441113452899,1.0244281958177048,0.5823020455866156
lrswm_clora_k1024_lr2e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,42.0,lrswm_clora_k1024_lr2e4,False,False,False,True,47.61,,gsm8k,31.84,16.7,33.22,43.52,44.49,24.27,33.95,0.2506,14.2688,5.6501,47.61,195.00588731897938,14.280181884765625,5.653524062782526,6.07629557645839,19.92716116728594,0.059711702579098136,0.050458489406881156,0.05695077651248848,2.130177551012573,1.8520239240816387,0.2781536269309344,-0.6010189333418688,1.15473373902608,2.2900477231140544,1.1543874506695133,0.7520561343794143
lrswm_clora_k1024_lr2e4_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,43.0,lrswm_clora_k1024_lr2e4,False,False,False,True,46.93,46.93,gsm8k,31.39,16.64,27.33,41.72,44.12,24.02,32.24,0.2504,13.8807,5.6289,46.93,194.94688862149363,13.921952247619629,5.631783659011125,6.054809380602115,19.98116788851002,0.059795838105190034,0.050272564530121244,0.05704027173204723,2.085273948334638,1.8100692116929957,0.27520473664164213,-0.6013656754616079,1.143700139794626,2.2899163081810987,1.1424113680260213,0.7504235332873189
lrswm_clora_k1024_lr2e4_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0002,44.0,lrswm_clora_k1024_lr2e4,False,False,False,True,45.56,45.56,gsm8k,31.85,17.02,27.18,42.83,42.75,24.44,32.33,0.2513,14.3307,5.6394,45.56,194.72551271939534,14.331428527832031,5.64223414696753,6.105864519758051,19.963542064559746,0.05973781204458169,0.050407990766780465,0.05690734542296187,2.0915205842765294,1.8100692116929957,0.2814513725835337,-0.5998075114074239,1.1562894821512504,2.2894228560263143,1.1562674045433627,0.7512328999850112
lrswm_clora_k1024_lr2e5_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,42.0,lrswm_clora_k1024_lr2e5,False,False,False,True,34.87,,gsm8k,34.74,17.55,30.5,46.25,40.2,26.15,33.85,0.1947,5.0204,1.5235,34.87,31.97136893822821,5.029606819152832,1.5245819360017776,2.399548807727332,9.069954465191701,0.058156254606323225,0.050605015998632846,0.06672917646239751,1.9381953046365474,1.8520239240816387,0.0861713805549087,-0.7106340484799682,0.7015340361600169,1.5047612321300043,0.7007383209044021,0.1828424585586924
lrswm_clora_k1024_lr2e5_s43,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,43.0,lrswm_clora_k1024_lr2e5,False,False,False,True,35.71,35.71,gsm8k,33.85,17.42,28.99,46.08,40.94,25.64,33.46,0.1922,5.0137,1.517,35.71,31.974881774511918,5.028099060058594,1.518127035908401,2.414174470804397,9.034331500526465,0.05860769347286065,0.0504362066916582,0.06665475919056361,1.893346478123005,1.8100692116929957,0.08327726643000921,-0.7162466166674735,0.7014038252615403,1.5048089473720514,0.7001583439336331,0.18098558078673047
lrswm_clora_k1024_lr2e5_s44,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,2e-05,44.0,lrswm_clora_k1024_lr2e5,False,False,False,True,33.89,33.89,gsm8k,33.47,17.43,25.95,46.76,39.42,25.45,32.61,0.1946,4.9233,1.5214,33.89,31.966680324886944,4.930603981018066,1.522543202340603,2.3978432946070773,9.015248808829371,0.05809878519658601,0.050522287324091475,0.06663785652775112,1.8928999313603405,1.8100692116929957,0.08283071966734479,-0.7108571640676669,0.692900122027113,1.5046975380095549,0.6922563001999235,0.18224341191900045
lrswm_clora_k1024_lr3e4_s42,lrswm,Llama-Math (lrswm),Llama-2-7B,math,sweep,clora,CLoRA,0.0003,42.0,lrswm_clora_k1024_lr3e4,False,False,False,True,49.43,,gsm8k,32.5,15.54,29.46,40.96,43.98,24.02,32.49,0.3282,16.3749,7.085,49.43,274.51010190836706,16.394893646240234,7.086797436699271,7.6141043285663965,22.344677480252486,0.05796571657482437,0.048803430524136625,0.055675389468849985,2.2787372986968264,1.8520239240816387,0.42671337461518766,-0.4838614232829256,1.2147086037439745,2.438558331016841,1.2141786564756802,0.8503398545834792
