run,family,family_label,model,task,recipe,method,method_display,lr,seed,cell,withheld,quarantined,on_pool,forgetting_ce,base_entropy,forgetting_kl,log10_fdelta,retention_mean
qwsw_milora_r32_lr5e4_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,milora,MiLoRA,0.0005,43.0,qwsw_milora_r32_lr5e4,False,False,True,2.868462776970416,1.9346918347336524,0.9337709422367632,-0.2509597312965427,11.9
qwsw_milora_r32_lr5e4_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,milora,MiLoRA,0.0005,44.0,qwsw_milora_r32_lr5e4,False,False,True,2.861993156986659,1.9346918347336524,0.9273013222530064,-0.2487979054116468,10.72
qwsw_milora_r32_lr5e5_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,milora,MiLoRA,5e-05,42.0,qwsw_milora_r32_lr5e5,False,False,True,,,,-0.8794260687941501,39.41
qwsw_milora_r32_lr5e5_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,milora,MiLoRA,5e-05,43.0,qwsw_milora_r32_lr5e5,False,False,True,2.11507770439978,1.9346918347336524,0.1803858696661278,-0.8877302315827293,39.42
qwsw_milora_r32_lr5e5_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,milora,MiLoRA,5e-05,44.0,qwsw_milora_r32_lr5e5,False,False,False,2.1098207339205883,1.9346918347336524,0.1751288991869359,-0.878440155812499,38.7
qwsw_milora_r32_lr7e5_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,milora,MiLoRA,7e-05,42.0,qwsw_milora_r32_lr7e5,False,False,True,2.155317053059976,1.9346918347336524,0.2206252183263233,-0.8130436645345878,38.98
qwsw_sclora_r32_lr15e5_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.00015,42.0,qwsw_sclora_r32_lr15e5,False,False,True,2.354842330187783,1.9346918347336524,0.4201504954541306,-0.4274769021503624,35.28
qwsw_sclora_r32_lr1e3_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.001,42.0,qwsw_sclora_r32_lr1e3,False,True,True,,,,0.4312833318072613,2.23
qwsw_sclora_r32_lr1e3_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.001,43.0,qwsw_sclora_r32_lr1e3,False,False,True,3.66150579345156,1.9346918347336524,1.7268139587179072,0.0388187873736558,6.24
qwsw_sclora_r32_lr1e3_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.001,44.0,qwsw_sclora_r32_lr1e3,False,False,True,3.7539018059913767,1.9346918347336524,1.8192099712577243,0.0350292822023681,4.78
qwsw_sclora_r32_lr1e4_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0001,42.0,qwsw_sclora_r32_lr1e4,False,False,True,,,,-0.3557584141562713,9.44
qwsw_sclora_r32_lr1e4_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0001,43.0,qwsw_sclora_r32_lr1e4,False,False,True,,,,-0.5237482039929664,36.22
qwsw_sclora_r32_lr1e4_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0001,44.0,qwsw_sclora_r32_lr1e4,False,False,True,,,,-0.519418213170831,37.88
qwsw_sclora_r32_lr2e4_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0002,42.0,qwsw_sclora_r32_lr2e4,False,False,True,,,,-0.2022478713492892,7.39
qwsw_sclora_r32_lr2e4_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0002,43.0,qwsw_sclora_r32_lr2e4,False,False,True,2.4789613620367894,1.9346918347336524,0.544269527303137,-0.370590400897281,29.82
qwsw_sclora_r32_lr2e4_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0002,44.0,qwsw_sclora_r32_lr2e4,False,False,True,2.519488714838607,1.9346918347336524,0.5847968801049546,-0.3622101706377709,30.02
qwsw_sclora_r32_lr2e5_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,2e-05,42.0,qwsw_sclora_r32_lr2e5,False,False,True,,,,-0.768785352037399,39.78
qwsw_sclora_r32_lr2e5_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,2e-05,43.0,qwsw_sclora_r32_lr2e5,False,False,True,2.009410264653233,1.9346918347336524,0.0747184299195806,-0.9329291439546298,39.75
qwsw_sclora_r32_lr2e5_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,2e-05,44.0,qwsw_sclora_r32_lr2e5,False,False,True,2.009743263866679,1.9346918347336524,0.0750514291330266,-0.9318141382538384,39.8
qwsw_sclora_r32_lr3e4_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0003,42.0,qwsw_sclora_r32_lr3e4,False,False,True,,,,-0.1434523551432521,6.75
qwsw_sclora_r32_lr3e4_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0003,43.0,qwsw_sclora_r32_lr3e4,False,False,True,2.702189448798115,1.9346918347336524,0.7674976140644625,-0.2719710455794816,29.0
qwsw_sclora_r32_lr3e4_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0003,44.0,qwsw_sclora_r32_lr3e4,False,False,True,2.65279518811406,1.9346918347336524,0.7181033533804073,-0.2822463067892844,28.58
qwsw_sclora_r32_lr5e4_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0005,42.0,qwsw_sclora_r32_lr5e4,False,False,True,,,,-0.0420098215931696,6.88
qwsw_sclora_r32_lr5e4_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0005,43.0,qwsw_sclora_r32_lr5e4,False,False,True,3.3440180765505167,1.9346918347336524,1.4093262418168644,-0.1524273408578878,6.7
qwsw_sclora_r32_lr5e4_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,0.0005,44.0,qwsw_sclora_r32_lr5e4,False,False,True,3.2314829600167823,1.9346918347336524,1.29679112528313,-0.1422454779405577,19.06
qwsw_sclora_r32_lr5e5_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,5e-05,42.0,qwsw_sclora_r32_lr5e5,False,False,True,,,,-0.5600360640790951,39.04
qwsw_sclora_r32_lr5e5_s43,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,5e-05,43.0,qwsw_sclora_r32_lr5e5,False,False,True,2.0933753044198897,1.9346918347336524,0.1586834696862373,-0.7059749059046773,38.27
qwsw_sclora_r32_lr5e5_s44,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,5e-05,44.0,qwsw_sclora_r32_lr5e5,False,False,True,2.092615507994016,1.9346918347336524,0.1579236732603637,-0.6963720236161103,39.08
qwsw_sclora_r32_lr7e5_s42,qwsw,Qwen-CS (qwsw),Qwen-2.5-7B,cs,sweep,sclora,SC-LoRA,7e-05,42.0,qwsw_sclora_r32_lr7e5,False,False,True,2.1490610053923875,1.9346918347336524,0.2143691706587351,-0.6081830763867512,37.79
qwswm_clora_k1024_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.001,42.0,qwswm_clora_k1024_lr1e3,False,False,True,,,,-0.3542830606303961,32.24
qwswm_clora_k1024_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.001,43.0,qwswm_clora_k1024_lr1e3,False,False,True,2.664865905310676,1.9346918347336524,0.7301740705770232,-0.3630108981877709,31.48
qwswm_clora_k1024_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.001,44.0,qwswm_clora_k1024_lr1e3,False,False,True,2.672542533224491,1.9346918347336524,0.7378506984908388,-0.364717362001788,31.48
qwswm_clora_k1024_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0001,42.0,qwswm_clora_k1024_lr1e4,False,False,True,,,,-1.2700257143004443,43.86
qwswm_clora_k1024_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0001,43.0,qwswm_clora_k1024_lr1e4,False,False,True,1.980874308492533,1.9346918347336524,0.0461824737588807,-1.269217724333611,43.34
qwswm_clora_k1024_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0001,44.0,qwswm_clora_k1024_lr1e4,False,False,True,1.9812639530125369,1.9346918347336524,0.0465721182788845,-1.274905478918531,42.56
qwswm_clora_k1024_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0002,42.0,qwswm_clora_k1024_lr2e4,False,False,True,,,,-1.0893755951107988,45.57
qwswm_clora_k1024_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0002,43.0,qwswm_clora_k1024_lr2e4,False,False,True,2.0178271749240126,1.9346918347336524,0.0831353401903602,-1.0814454694497264,43.75
qwswm_clora_k1024_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0002,44.0,qwswm_clora_k1024_lr2e4,False,False,True,2.021400842681564,1.9346918347336524,0.0867090079479115,-1.079876673709276,43.56
qwswm_clora_k1024_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,2e-05,42.0,qwswm_clora_k1024_lr2e5,False,False,True,,,,-1.5214335044061569,43.42
qwswm_clora_k1024_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,2e-05,43.0,qwswm_clora_k1024_lr2e5,False,False,True,1.9533103004891643,1.9346918347336524,0.0186184657555121,-1.518557371497695,43.12
qwswm_clora_k1024_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,2e-05,44.0,qwswm_clora_k1024_lr2e5,False,False,False,1.954394715174452,1.9346918347336524,0.0197028804407997,-1.515700160653214,43.6
qwswm_clora_k1024_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0003,42.0,qwswm_clora_k1024_lr3e4,False,False,True,,,,-0.95233580539844,43.98
qwswm_clora_k1024_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0003,43.0,qwswm_clora_k1024_lr3e4,False,False,True,2.044167511940849,1.9346918347336524,0.1094756772071967,-0.9546770212133424,43.86
qwswm_clora_k1024_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0003,44.0,qwswm_clora_k1024_lr3e4,False,False,True,2.040990592086131,1.9346918347336524,0.1062987573524787,-0.9465373950745448,43.0
qwswm_clora_k1024_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0005,42.0,qwswm_clora_k1024_lr5e4,False,False,True,,,,-0.7223907856959089,43.53
qwswm_clora_k1024_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0005,43.0,qwswm_clora_k1024_lr5e4,False,False,True,2.124017350671135,1.9346918347336524,0.1893255159374827,-0.7349462114959853,42.08
qwswm_clora_k1024_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,0.0005,44.0,qwswm_clora_k1024_lr5e4,False,False,True,2.122641623213882,1.9346918347336524,0.1879497884802297,-0.7330630888408269,39.51
qwswm_clora_k1024_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,5e-05,42.0,qwswm_clora_k1024_lr5e5,False,False,True,,,,-1.413412695328245,43.46
qwswm_clora_k1024_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,5e-05,43.0,qwswm_clora_k1024_lr5e5,False,False,True,1.9608098315611369,1.9346918347336524,0.0261179968274845,-1.4122890349810886,44.06
qwswm_clora_k1024_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,clora,CLoRA,5e-05,44.0,qwswm_clora_k1024_lr5e5,False,False,True,1.9586841467173364,1.9346918347336524,0.023992311983684,-1.4168012260313771,43.78
qwswm_dora_r16_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,0.001,42.0,qwswm_dora_r16_lr1e3,False,False,True,,,,-0.1688984354986406,22.56
qwswm_dora_r16_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,0.001,44.0,qwswm_dora_r16_lr1e3,False,False,True,2.9304346703187627,1.9346918347336524,0.9957428355851105,-0.1688343660905575,28.98
qwswm_dora_r16_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,0.0001,42.0,qwswm_dora_r16_lr1e4,False,False,True,,,,-1.153044674980176,44.12
qwswm_dora_r16_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,0.0001,43.0,qwswm_dora_r16_lr1e4,False,False,True,1.9850969230734976,1.9346918347336524,0.0504050883398452,-1.1487416512809248,43.42
qwswm_dora_r16_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,0.0002,42.0,qwswm_dora_r16_lr2e4,False,False,True,,,,-0.9488474775526188,44.28
qwswm_dora_r16_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,0.0002,43.0,qwswm_dora_r16_lr2e4,False,False,False,2.0388948665552555,1.9346918347336524,0.1042030318216031,-0.9507819773298184,44.46
qwswm_dora_r16_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,2e-05,42.0,qwswm_dora_r16_lr2e5,False,False,True,,,,-1.4045037781744258,43.64
qwswm_dora_r16_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,2e-05,43.0,qwswm_dora_r16_lr2e5,False,False,True,1.9507247312616531,1.9346918347336524,0.0160328965280009,-1.4023048140744876,43.52
qwswm_dora_r16_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,0.0003,42.0,qwswm_dora_r16_lr3e4,False,False,True,,,,-0.8046539416515803,36.39
qwswm_dora_r16_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,0.0005,42.0,qwswm_dora_r16_lr5e4,False,False,True,,,,-0.5845258318907643,40.04
qwswm_dora_r16_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,5e-05,42.0,qwswm_dora_r16_lr5e5,False,False,True,,,,-1.2898826348881838,43.3
qwswm_dora_r16_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,dora,DoRA,5e-05,44.0,qwswm_dora_r16_lr5e5,False,False,True,1.9661137577226973,1.9346918347336524,0.0314219229890448,-1.294992040666664,43.72
qwswm_lora_null_r16_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.001,42.0,qwswm_lora_null_r16_lr1e3,False,False,True,,,,-0.4047242881979006,38.58
qwswm_lora_null_r16_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.001,43.0,qwswm_lora_null_r16_lr1e3,False,False,True,,,,-0.4069355683412824,39.8
qwswm_lora_null_r16_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.001,44.0,qwswm_lora_null_r16_lr1e3,False,False,True,2.347688649587524,1.9346918347336524,0.4129968148538716,-0.4314462879505574,38.54
qwswm_lora_null_r16_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0001,42.0,qwswm_lora_null_r16_lr1e4,False,False,True,,,,-1.2572748686953017,42.34
qwswm_lora_null_r16_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0001,43.0,qwswm_lora_null_r16_lr1e4,False,False,True,1.9701579948377976,1.9346918347336524,0.0354661601041454,-1.2588484011482148,43.77
qwswm_lora_null_r16_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0001,44.0,qwswm_lora_null_r16_lr1e4,False,False,True,1.9706520507211795,1.9346918347336524,0.0359602159875269,-1.2572748686953017,43.96
qwswm_lora_null_r16_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0002,42.0,qwswm_lora_null_r16_lr2e4,False,False,True,,,,-1.0710923097560474,43.47
qwswm_lora_null_r16_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0002,43.0,qwswm_lora_null_r16_lr2e4,False,False,True,2.004293365564904,1.9346918347336524,0.0696015308312518,-1.0710923097560474,44.2
qwswm_lora_null_r16_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0002,44.0,qwswm_lora_null_r16_lr2e4,False,False,True,2.005776221859439,1.9346918347336524,0.0710843871257864,-1.0695604052333,43.5
qwswm_lora_null_r16_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,2e-05,42.0,qwswm_lora_null_r16_lr2e5,False,False,True,,,,-1.5346171485515816,43.44
qwswm_lora_null_r16_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,2e-05,43.0,qwswm_lora_null_r16_lr2e5,False,False,True,1.944935452744154,1.9346918347336524,0.0102436180105016,-1.5346171485515816,43.04
qwswm_lora_null_r16_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,2e-05,44.0,qwswm_lora_null_r16_lr2e5,False,False,True,1.890410378055576,1.8790178806577968,0.011392497397779,-1.5361070110140926,43.19
qwswm_lora_null_r16_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0003,42.0,qwswm_lora_null_r16_lr3e4,False,False,True,,,,-0.935916564036404,42.37
qwswm_lora_null_r16_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0003,43.0,qwswm_lora_null_r16_lr3e4,False,False,True,2.0429015051119603,1.9346918347336524,0.1082096703783079,-0.9370421659154896,42.45
qwswm_lora_null_r16_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0003,44.0,qwswm_lora_null_r16_lr3e4,False,False,True,2.0301338911287696,1.9346918347336524,0.0954420563951172,-0.93218548883816,42.37
qwswm_lora_null_r16_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0005,42.0,qwswm_lora_null_r16_lr5e4,False,False,True,,,,-0.7493360805367565,42.86
qwswm_lora_null_r16_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0005,43.0,qwswm_lora_null_r16_lr5e4,False,False,True,2.0818305391960235,1.9346918347336524,0.1471387044623711,-0.745935547085662,43.71
qwswm_lora_null_r16_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,0.0005,44.0,qwswm_lora_null_r16_lr5e4,False,False,True,2.0926891530440144,1.9346918347336524,0.157997318310362,-0.7508016426088872,40.13
qwswm_lora_null_r16_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,5e-05,42.0,qwswm_lora_null_r16_lr5e5,False,False,True,,,,-1.38933983691012,42.88
qwswm_lora_null_r16_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora_null,LoRA-Null,5e-05,44.0,qwswm_lora_null_r16_lr5e5,False,False,True,1.953735369058472,1.9346918347336524,0.0190435343248196,-1.391473966422806,43.56
qwswm_lora_r16_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,42.0,qwswm_lora_r16_lr1e3,False,False,True,,,,-0.2312879196223364,8.88
qwswm_lora_r16_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,43.0,qwswm_lora_r16_lr1e3,False,False,True,2.8289617500750373,1.9346918347336524,0.8942699153413849,-0.2347786336950192,29.11
qwswm_lora_r16_lr1e3_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,44.0,qwswm_lora_r16_lr1e3,False,False,True,2.794192319476489,1.9346918347336524,0.8595004847428371,-0.236497134532403,8.38
qwswm_lora_r16_lr1e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,42.0,qwswm_lora_r16_lr1e4,False,False,True,,,,-1.1438755557576996,42.8
qwswm_lora_r16_lr1e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,43.0,qwswm_lora_r16_lr1e4,False,False,True,1.983586830289468,1.9346918347336524,0.0488949955558155,-1.1402614338028532,43.78
qwswm_lora_r16_lr1e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0001,44.0,qwswm_lora_r16_lr1e4,False,False,False,1.9892658265061505,1.9346918347336524,0.0545739917724981,-1.142064735280571,44.58
qwswm_lora_r16_lr2e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,42.0,qwswm_lora_r16_lr2e4,False,False,True,,,,-0.938170692705301,43.92
qwswm_lora_r16_lr2e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,43.0,qwswm_lora_r16_lr2e4,False,False,True,2.0247992998102693,1.9346918347336524,0.0901074650766169,-0.9288547095489172,44.84
qwswm_lora_r16_lr2e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0002,44.0,qwswm_lora_r16_lr2e4,False,False,True,2.0188292376806114,1.9346918347336524,0.084137402946959,-0.9450041384708584,44.34
qwswm_lora_r16_lr2e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,42.0,qwswm_lora_r16_lr2e5,False,False,True,,,,-1.4056074496245732,43.54
qwswm_lora_r16_lr2e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,43.0,qwswm_lora_r16_lr2e5,False,False,True,1.9513053857071372,1.9346918347336524,0.016613550973485,-1.4045037781744258,43.3
qwswm_lora_r16_lr2e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,2e-05,44.0,qwswm_lora_r16_lr2e5,False,False,True,1.951193738909656,1.9346918347336524,0.0165019041760032,-1.408935392973501,43.39
qwswm_lora_r16_lr3e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,42.0,qwswm_lora_r16_lr3e4,False,False,True,,,,-0.7999707334462297,44.84
qwswm_lora_r16_lr3e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,43.0,qwswm_lora_r16_lr3e4,False,False,True,2.0621820647329736,1.9346918347336524,0.1274902299993212,-0.7754669373939143,44.8
qwswm_lora_r16_lr3e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0003,44.0,qwswm_lora_r16_lr3e4,False,False,True,2.0466720508348297,1.9346918347336524,0.1119802161011773,-0.8043770564130633,44.52
qwswm_lora_r16_lr5e4_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,42.0,qwswm_lora_r16_lr5e4,False,False,True,,,,-0.6076548446387959,41.89
qwswm_lora_r16_lr5e4_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,43.0,qwswm_lora_r16_lr5e4,False,False,True,2.150928964523887,1.9346918347336524,0.2162371297902345,-0.6172627342386696,42.35
qwswm_lora_r16_lr5e4_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.0005,44.0,qwswm_lora_r16_lr5e4,False,False,True,2.145365013547988,1.9346918347336524,0.2106731788143352,-0.6152882570617175,42.72
qwswm_lora_r16_lr5e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,42.0,qwswm_lora_r16_lr5e5,False,False,True,,,,-1.2865094569060576,43.56
qwswm_lora_r16_lr5e5_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,43.0,qwswm_lora_r16_lr5e5,False,False,True,1.9643867744695092,1.9346918347336524,0.029694939735857,-1.2890368810047244,43.39
qwswm_lora_r16_lr5e5_s44,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,5e-05,44.0,qwswm_lora_r16_lr5e5,False,False,True,1.96547976606459,1.9346918347336524,0.0307879313309376,-1.2898826348881838,43.79
qwswm_lora_r32_lr15e5_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.00015,42.0,qwswm_lora_r32_lr15e5,False,False,True,2.04148291014371,1.9346918347336524,0.1067910754100576,-0.978810700930062,44.18
qwswm_lora_r32_lr1e3_s42,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,42.0,qwswm_lora_r32_lr1e3,False,False,True,,,,-0.0441679897675782,17.7
qwswm_lora_r32_lr1e3_s43,qwswm,Qwen-Math (qwswm),Qwen-2.5-7B,math,sweep,lora,LoRA,0.001,43.0,qwswm_lora_r32_lr1e3,False,False,True,3.907269615905197,1.9346918347336524,1.9725777811715448,-0.0278434641405063,6.54
