rn,fam,seed,cell,method,fd,logfd,ret,ret_broad,adapt,adapt_task,bbh,mmlu_pro,mmlu,arc_c,truthfulqa,dw_sv_max,dw_sv_mean,lr,wd,clora_k,rank,quarantined,straggler,in_family,cs_boolq,cs_piqa,cs_social_i_qa,cs_hellaswag,cs_winogrande,cs_ARC_Easy,cs_ARC_Challenge,cs_openbookqa,forgetting_ce,base_entropy,forgetting_kl,fro_total,spec_max,spec_mean,stable_rank_w,eff_rank_w,e_top_w,e_bot_w,ein_top_w,ein_bot_w,amp_top_w
qwswm_lora_r16_lr1e4_s44,qwswm,44.0,qwswm_lora_r16_lr1e4,lora,0.0721,-1.142064735280571,44.58,53.7,68.01,gsm8k,47.2,41.96,72.13,50.43,56.76,6.3671,1.929,0.0001,,,16.0,False,True,True,,,,,,,,,1.9892658265061505,1.9346918347336524,0.05457399177249811,50.11137832634157,6.374046802520752,1.9302085742354393,4.005140305768294,10.476361174057505,0.12191906519220336,0.10218502051563057,0.0721643034252224,0.050427967340376606,0.07544053616686863
lrsw_dora_r16_lr5e3_s43,lrsw,43.0,lrsw_dora_r16_lr5e3,dora,1877.7321,3.273633630639848,0.0,19.82,36.04,cs,0.0,0.0,25.64,23.81,49.65,99333.7578,9895.238,0.005,,,16.0,True,False,True,61.19,49.84,33.67,15.39,51.38,25.72,25.51,25.6,7.738709225870823,1.8100692116929957,5.9286400141778275,200498.89338093673,99334.7578125,9898.306285381317,1.5853963251577032,2.622974836192639,0.07248814188024724,0.0542885024242593,0.11876117362129938,0.05253340137702975,0.08635956626039953
lrsw_milora_r32_lr1e4_s42,lrsw,42.0,lrsw_milora_r32_lr1e4,milora,0.2479,-0.6057234732321786,27.55,36.58,36.08,cs,35.02,20.08,47.12,44.28,36.4,13.0673,5.9916,0.0001,,,32.0,False,False,True,56.12,44.12,14.84,48.03,50.2,27.23,22.1,26.0,1.9736555104354359,1.8520239240816387,0.12163158635379712,121.89106695602332,13.06732177734375,5.9922067612409595,3.548793804561194,11.16050021482189,0.0645461921983044,0.1631762029580915,0.08715285742760036,0.1470637958223059,0.06953593081743532
frc_milora_a1r_lr7e4_c256_s44,frc,44.0,frc_milora_a1r_lr7e4_c256,milora,1.1428,0.0579702317107054,18.82,26.47,74.43,cs,27.48,10.16,23.8,33.53,37.37,181.1052,23.6898,0.0007,,,,False,False,True,67.4,79.16,77.84,80.84,78.53,74.62,58.87,78.2,2.8208880928722886,1.8100692116929957,1.0108188811792929,947.9654292276098,181.1024932861328,23.69256152510643,11.964638674044338,24.070715150019797,0.07310111872800563,0.05313137211875155,0.06678939704521024,0.05991582637810005,0.06645289624008928
qwswm_milora_r32_lr1e4_s43,qwswm,43.0,qwswm_milora_r32_lr1e4,milora,0.0981,-1.0083309926200514,43.04,53.07,63.23,gsm8k,45.31,40.76,71.64,51.37,56.28,4.161,1.2843,0.0001,,,32.0,False,False,True,,,,,,,,,2.1081597590553063,1.9346918347336524,0.17346792432165392,47.9976697395324,4.160956859588623,1.2845018946698734,10.734784765501296,32.41147310680658,0.05124000142097081,0.4609587640933335,0.05437102164027563,0.3197151344495502,0.041346902936535666
frc_lorawd_wd0p3_lr2e4_c256_s44,frc,44.0,frc_lorawd_wd0p3_lr2e4_c256,lorawd,0.3043,-0.5166980476418328,26.79,34.91,50.95,cs,33.74,19.84,44.57,41.64,34.78,16.341,6.923,0.0002,0.3,,,False,False,True,62.02,76.44,14.43,42.42,83.11,47.73,36.09,45.4,1.9779227210057941,1.8100692116929957,0.1678535093127984,195.8046296534484,16.342920303344727,6.926866464316845,4.948692484459571,15.658048402396858,0.07084750406625007,0.04867721128152667,0.0855929333911034,0.04849435182271885,0.07077448107885978
mtx_lorawd_wd0p1_s43,mtx,43.0,mtx_lorawd_wd0p1,lorawd,0.5605,-0.25142438306900805,24.48,31.77,78.52,cs,31.76,17.19,37.95,37.46,34.49,38.8081,12.4127,,0.1,,,False,False,False,62.2,81.72,79.79,87.17,82.32,84.34,69.2,81.4,2.239693599578578,1.8520239240816387,0.3876696754969391,413.59261743297986,38.80820083618164,12.414550068974496,7.232184102361566,20.894977884973564,0.06987887264974614,0.04653856195660675,0.07497737832054323,0.04887900911204823,0.06740817809834378
clora_cs_k128,clora,,clora_cs_k128,cs,0.6005,-0.22148698826107513,22.48,,79.21,,29.87,15.08,,,,32.4941,13.0517,,,,,False,False,False,71.07,82.26,78.66,88.65,80.58,81.99,68.69,81.8,2.4255387480190973,1.8520239240816387,0.5735148239374586,496.9531440754741,32.49580764770508,13.0529141664505,8.756363501518948,23.911666938733955,0.06331947613490828,0.046017639393163445,0.06692336943397735,0.04931525853866855,0.061241725896285834
frm_lorawd_wd0p5_lr7e4_c256_s43,frm,43.0,frm_lorawd_wd0p5_lr7e4_c256,lorawd,0.2875,-0.5413621509743507,25.06,33.21,64.67,math_faithful,33.3,16.81,38.01,33.45,44.46,39.569,3.7053,0.0007,0.5,,,False,False,True,,,,,,,,,2.016492457784656,1.8100692116929957,0.20642324609166018,174.22120176716982,39.56856918334961,3.70557811781764,16.069538515287228,40.41158919007428,0.08648792963188501,0.04570507008569553,0.0990738520533308,0.04655882802442185,0.08271864427240061
qwswm_lorawd_wd0p3_lr1e4_s42,qwswm,42.0,qwswm_lorawd_wd0p3_lr1e4,lorawd,0.0636,-1.1965428843515862,45.08,54.14,65.58,gsm8k,47.66,42.5,72.08,51.62,56.82,6.1412,1.5798,0.0001,0.3,,,False,False,True,,,,,,,,,,,,46.734444526463434,6.147793769836426,1.580405383024897,5.572016493201772,18.886855219338344,0.12338066400663605,0.1047599178316979,0.07110656028863552,0.04984756741515625,0.07609608613972316
frc_lora_null_lr5e4_c256_s45,frc,45.0,frc_lora_null_lr5e4_c256,lora_null,1.2324,0.090751689644903,17.32,24.78,72.99,cs,27.37,7.26,22.95,33.53,32.8,138.8193,21.5477,0.0005,,,,False,False,True,67.83,77.91,78.61,74.09,78.85,72.69,58.96,75.0,3.0135039321053356,1.8100692116929957,1.20343472041234,1033.3646232127937,138.81964111328125,21.549767047166824,16.238459304845588,30.592587811118023,0.08608212077301276,0.044039025745748625,0.08875310670603753,0.05778465361728265,0.08335861976584077
lrsw_lora_r16_lr2e4_s45,lrsw,45.0,lrsw_lora_r16_lr2e4,lora,0.4508,-0.3460160926259311,25.99,33.77,43.52,cs,32.76,19.22,42.89,40.44,33.56,34.207,13.0577,0.0002,,,16.0,False,False,True,48.9,53.81,16.58,63.19,72.69,40.49,33.7,18.8,2.1185390124314933,1.8520239240816387,0.2665150883498546,307.8283910284121,34.24897003173828,13.063734981417657,3.4558147196777784,9.336409313816151,0.06828062789882461,0.047239219188912565,0.0783668369565198,0.04878772141420712,0.06762249414265901
e1_sclora_f040_s43,e1,43.0,e1_sclora_f040,sclora,0.5173,-0.28625752159091744,25.73,33.87,74.21,cs,32.64,18.82,38.14,43.94,35.81,30.5225,5.7541,,,,,False,False,False,63.67,78.4,76.92,78.25,75.06,80.56,63.23,77.6,,,,281.87086418661914,30.52166748046875,5.754712116718292,16.274732149009594,32.81387199832523,0.08128870004058592,0.042325509466925815,0.17717886114875953,0.035247154968051975,0.1111988705618204
frm_sclora_lr2e4_c256_s44,frm,44.0,frm_sclora_lr2e4_c256,sclora,1.3375,0.12629379069326604,13.64,24.34,56.48,math_faithful,26.77,0.51,23.38,30.12,40.91,162.5019,16.0639,0.0002,,,,False,False,True,,,,,,,,,3.803879344491416,1.8100692116929957,1.9938101327984203,999.5020778214601,162.502197265625,16.063986980915068,27.75667167029846,63.103754865816576,0.08610038523341554,0.04191040581822793,0.3020664244712948,0.02356038612766994,0.1477566834755176
qwsw_sclora_r32_lr5e5_s42,qwsw,42.0,qwsw_sclora_r32_lr5e5,sclora,0.2754,-0.5600360640790951,39.04,45.86,86.49,cs,43.66,34.42,68.21,38.05,44.94,7.0801,2.3178,5e-05,,,32.0,False,False,True,74.5,89.66,79.38,95.21,85.71,92.76,84.3,90.4,,,,91.70014131714781,7.079726696014404,2.3182019819106374,8.79882181802623,33.138423816827164,0.18374278213344888,0.06808394933116503,0.465143052860814,0.01951631862090685,0.19769477445675832
qwsw_lorawd_wd0p3_lr2e4_s44,qwsw,44.0,qwsw_lorawd_wd0p3_lr2e4,lorawd,0.1872,-0.7276941555979135,40.58,48.77,85.52,cs,45.31,35.85,70.09,43.0,49.61,12.6974,4.4644,0.0002,0.3,,,False,False,True,66.67,89.77,79.94,95.28,86.74,90.24,84.13,91.4,2.11834267323636,1.9346918347336524,0.1836508385027078,160.93712031633746,12.695914268493652,4.465923514110702,6.7939978072125315,19.904135020016977,0.115464758277221,0.0917559313355985,0.0773554893683658,0.044885249641810676,0.07371475667089715
b4_sclora_r32_lr5e4_s44,b4,44.0,b4_sclora_r32_lr5e4,sclora,0.9799,-0.008818242332126823,19.33,26.12,48.93,cs,28.9,9.76,23.58,34.81,33.53,101.3753,15.8988,0.0005,,,32.0,False,False,False,66.12,54.03,58.29,49.72,77.11,25.42,21.93,38.8,2.7199252375133245,1.8100692116929957,0.9098560258203288,758.5090186681152,101.37484741210938,15.900454622507095,15.79637177884227,32.127548895579906,0.07619325975935895,0.0426543611085665,0.13330746652370756,0.037381195156510845,0.09440054401497625
e1_randdir2_f015_s43,e1,43.0,e1_randdir2_f015,randdir2,0.1615,-0.7918274733328783,25.28,35.28,3.79,cs,32.05,18.5,41.76,44.88,39.19,8.6588,2.993,,,,,False,False,False,26.76,1.2,1.38,0.15,0.0,0.21,0.0,0.6,,,,122.27470286440224,8.658661842346191,2.9930027201771736,10.298841006162094,15.324723045333474,0.0531575026484539,0.05304909261684987,0.06843358484562624,0.050447734253907243,0.05776359170016562
qwswm_clora_k1024_lr5e4_s44,qwswm,44.0,qwswm_clora_k1024_lr5e4,clora,0.1849,-0.7330630888408269,39.51,51.45,67.4,gsm8k,38.75,40.27,69.7,53.5,55.02,16.1384,3.5591,0.0005,,1024.0,,False,False,True,,,,,,,,,2.122641623213882,1.9346918347336524,0.1879497884802297,233.53645658590824,16.148849487304688,3.560082455794327,18.147807676781824,29.303315882891706,0.04792544748832594,0.04558120014890767,0.052706543457165494,0.04592230233303072,0.04144021645263338
qwsw_sclora_r32_lr2e4_s43,qwsw,43.0,qwsw_sclora_r32_lr2e4,sclora,0.426,-0.37059040089728107,29.82,37.14,86.79,cs,38.89,20.74,50.19,37.03,38.85,13.8391,5.2256,0.0002,,,32.0,False,False,True,74.8,88.85,79.48,94.55,86.66,94.61,86.35,89.0,2.4789613620367894,1.9346918347336524,0.544269527303137,294.02435974450594,13.839927673339844,5.226666291270937,16.329914671816983,36.26366467656693,0.10324836115103736,0.11967405462919652,0.19203025272964142,0.030578409201372524,0.11422785961696455
frc_lorawd_wd0p1_lr7e4_c256_s44,frc,44.0,frc_lorawd_wd0p1_lr7e4_c256,lorawd,0.8692,-0.060880282351513076,21.58,28.29,76.88,cs,29.6,13.55,27.48,36.35,34.45,93.8808,14.0503,0.0007,0.1,,,False,False,True,69.72,80.79,79.73,83.93,80.03,79.04,64.16,77.6,2.432510711599144,1.8100692116929957,0.622441499906148,641.3912536588172,93.8796157836914,14.052265039086342,14.859643348283134,27.806860628688224,0.07565770582447166,0.04563276956548843,0.07393987378032132,0.04953879297175689,0.07098703006313807
lrsw_lorawd_wd0p3_lr5e5_s44,lrsw,44.0,lrsw_lorawd_wd0p3_lr5e5,lorawd,0.2211,-0.6554112574212861,27.33,36.47,24.44,cs,34.77,19.88,48.52,43.86,35.31,11.8894,3.7938,5e-05,0.3,,,False,False,True,1.65,22.25,36.34,26.9,15.94,34.76,27.65,30.0,2.068094519928801,1.8100692116929957,0.25802530823580505,73.68677655912718,11.909615516662598,3.7957749851047993,2.1695735610891527,6.625377421392865,0.07079154563474979,0.051565840616555905,0.10376861196510995,0.0553988323895272,0.07504584682286278
lrsw_milora_r32_lr1e3_s42,lrsw,42.0,lrsw_milora_r32_lr1e3,milora,1.5319,0.1852304161675628,17.21,24.56,65.29,cs,27.48,6.94,23.23,29.69,35.45,322.9453,28.6287,0.001,,,32.0,False,False,True,62.45,72.8,74.51,55.9,69.85,65.61,51.37,69.8,3.2316140988102564,1.8520239240816387,1.3795901747286177,1304.541204410069,322.942626953125,28.631066566705705,15.090604815860447,26.99130586868774,0.0798791821754336,0.04889932363959538,0.06796855482438188,0.05483876888363276,0.07078653792952064
lrsw_lorawd_wd0p3_lr2e5_s44,lrsw,44.0,lrsw_lorawd_wd0p3_lr2e5,lorawd,0.2172,-0.6631401790831907,26.83,36.6,46.05,cs,34.0,19.66,46.84,45.9,36.61,5.7326,2.1168,2e-05,0.3,,,False,False,True,60.8,60.17,49.23,19.32,74.03,39.77,35.67,29.4,2.0827364865273523,1.8100692116929957,0.2726672748343566,35.57363741090024,5.745983600616455,2.118313888832927,1.4889589917353985,3.593485332982782,0.06345803536326283,0.0484664246399351,0.1300658384659333,0.06245134210842364,0.07954204133853439
lrswm_milora_r32_lr2e5_s42,lrswm,42.0,lrswm_milora_r32_lr2e5,milora,0.2714,-0.5663901566762818,25.35,33.64,33.06,gsm8k,33.5,17.2,29.69,46.42,41.39,3.5709,1.5689,2e-05,,,32.0,False,False,True,,,,,,,,,1.9249709554982053,1.8520239240816387,0.07294703141656655,27.239339299101665,3.5775489807128906,1.5696064054965972,2.7341177758537127,9.561545675923444,0.05002772896990061,0.2645207390441962,0.1511813493447277,0.17991703337918877,0.07621316350763961
frc_lorawd_wd0p5_lr5e4_c256_s44,frc,44.0,frc_lorawd_wd0p5_lr5e4_c256,lorawd,0.2732,-0.5635193049905051,27.1,34.36,78.94,cs,33.91,20.3,45.32,38.14,34.15,22.2229,4.5082,0.0005,0.5,,,False,False,True,73.39,84.87,80.09,89.32,85.87,77.78,64.76,75.4,1.9144535285110094,1.8100692116929957,0.10438431681801363,164.09841125365256,22.222637176513672,4.5085118122398855,8.786947178205443,21.029401477754295,0.07639338516690446,0.046912119538228186,0.0913343322875623,0.04779875057787974,0.07547620065545578
frc_milora_lr3e4_c256_s45,frc,45.0,frc_milora_lr3e4_c256,milora,0.729,-0.1372724716820254,22.66,30.82,78.44,cs,31.36,13.95,36.65,35.32,36.81,60.2502,19.0709,0.00030000000000000003,,,,False,False,True,71.96,81.18,79.07,87.08,81.22,81.36,66.64,79.0,2.436660040255413,1.8100692116929957,0.6265908285624173,605.6159279462287,60.2495231628418,19.071992045640947,7.925187526281763,19.348459828290654,0.06834866701699265,0.057535946708455916,0.06767152230543969,0.0912798128373964,0.06440300469228764
mtx_lora_r128_s43,mtx,43.0,mtx_lora_r128,lora,1.2728,0.10476016663852508,15.59,24.44,69.35,cs,25.69,5.49,23.4,32.42,35.18,151.6207,20.2469,,,,128.0,False,False,False,67.55,78.35,76.87,57.66,77.19,70.45,54.95,71.8,3.3687933878969996,1.8520239240816387,1.5167694638153608,1031.1322088013833,151.61993408203125,20.247435480356216,20.773607671533192,69.4758873361303,0.07620858827468416,0.04615683963714679,0.0703167433798309,0.05066158931286309,0.07006519282097705
qwswm_sclora_r32_lr1e4_s42,qwswm,42.0,qwswm_sclora_r32_lr1e4,sclora,0.1827,-0.7382614526474622,39.3,51.72,76.88,gsm8k,45.85,32.75,70.32,52.39,57.29,5.1431,1.6656,0.0001,,,32.0,False,False,True,,,,,,,,,,,,88.14605992306019,5.1436052322387695,1.6659269628780229,15.201344187019942,40.968075976270484,0.1586134537528927,0.10206525889998741,0.3700184650692759,0.025347855292684077,0.17237748979429496
lrsw_clora_k1024_lr3e4_s42,lrsw,42.0,lrsw_clora_k1024_lr3e4,clora,0.4586,-0.33856594960607994,24.26,31.91,64.89,cs,32.27,16.24,40.34,36.01,34.68,21.8743,9.904,0.00030000000000000003,,1024.0,,False,False,True,68.96,70.18,33.06,68.76,71.82,78.91,62.03,65.4,2.3011589219672963,1.8520239240816387,0.4491349978856576,370.9200307407836,21.885915756225586,9.906996565312147,7.519273728358616,22.123869766453836,0.058363782297076935,0.04737161770385997,0.06346462364131876,0.048865678147372894,0.056409889656068996
frc_lorawd_wd0_lr1e3_c256_s42,frc,42.0,frc_lorawd_wd0_lr1e3_c256,lorawd,7.04,0.8475726591421122,3.32,20.17,38.63,cs,6.65,0.0,23.02,23.81,47.38,672.7849,77.2981,0.001,0.0,,,False,False,True,62.26,49.56,47.44,25.01,49.17,26.6,23.21,25.8,7.323944145304555,1.8520239240816387,5.471920221222916,3034.988962652958,672.7691040039062,77.3047460079193,11.913107882677103,25.226048471303603,0.09696879363729041,0.0481139847555745,0.10279148399786041,0.05101718559434947,0.10048753920233566
qwsw_lora_null_r16_lr1e3_s43,qwsw,43.0,qwsw_lora_null_r16_lr1e3,lora_null,0.6634,-0.1782245328165365,9.56,29.28,82.54,cs,13.99,5.14,51.64,38.48,37.13,62.4608,16.9333,0.001,,,16.0,False,False,True,69.02,84.77,78.51,90.39,83.03,90.78,78.24,85.6,2.8189539774853127,1.9346918347336524,0.8842621427516604,759.1312208879094,62.459503173828125,16.933602704320634,10.889708436986497,15.778278201985156,0.11689384869337706,0.09123762179177179,0.06577635029807509,0.0620634971912515,0.07467899849798801
lrsw_lora_r16_lr5e4_s42,lrsw,42.0,lrsw_lora_r16_lr5e4,lora,0.9238,-0.03442204208947211,20.56,27.68,77.3,cs,29.78,11.35,28.31,34.9,34.07,88.293,22.273,0.0005,,,16.0,False,False,True,68.96,81.72,78.51,85.41,80.82,78.96,64.25,79.8,2.5507480570388212,1.8520239240816387,0.6987241329571825,753.0304753774519,88.291259765625,22.279035419225693,7.436121121395232,13.858946976739295,0.06973616938845828,0.04581253545935461,0.06804433875084005,0.05040970379895614,0.06543839409553767
qwsw_dora_r16_lr5e5_s42,qwsw,42.0,qwsw_dora_r16_lr5e5,dora,0.1197,-0.9219058495935893,38.39,49.32,85.19,cs,43.54,33.24,71.6,48.72,49.51,10.02,2.6391,5e-05,,,16.0,False,False,True,67.0,89.34,79.68,94.77,84.53,91.37,85.24,89.6,,,,56.528476871234474,10.039603233337402,2.640863811331136,2.2136739240956325,5.851657786310419,0.11216338775454332,0.09326091904593224,0.09078989698038,0.0523462401950308,0.07545171057489237
qwswm_sclora_r32_lr5e5_s43,qwswm,43.0,qwswm_sclora_r32_lr5e5,sclora,0.1067,-0.9718355805755301,42.84,53.55,77.86,gsm8k,47.52,38.16,71.44,54.69,55.93,3.0902,0.9181,5e-05,,,32.0,False,False,True,,,,,,,,,2.0368757770620514,1.9346918347336524,0.102183942328399,46.26634460070817,3.090641975402832,0.9182043475764138,14.361623453308018,38.56033502225646,0.15426878314323197,0.10302963845312413,0.39247132189507467,0.024217712642072772,0.17059528070440616
frm_lorawd_wd0p3_lr5e4_c256_s42,frm,42.0,frm_lorawd_wd0p3_lr5e4_c256,lorawd,0.39,-0.4089353929735008,24.22,32.67,64.82,math_faithful,32.81,15.62,31.18,39.76,44.0,44.5539,5.0384,0.0005,0.3,,,False,False,True,,,,,,,,,2.201190369941208,1.8520239240816387,0.34916644585956913,256.30613835906564,44.55538558959961,5.038770242035389,18.86218385147691,45.790763478122365,0.08253429228960908,0.04566287427499702,0.09288194406390628,0.047223125804251004,0.07989203297157857
lrsw_milora_r32_lr5e5_s42,lrsw,42.0,lrsw_milora_r32_lr5e5,milora,0.1961,-0.707522406332216,27.57,36.76,47.73,cs,35.43,19.71,46.46,45.22,36.97,6.1088,3.0098,5e-05,,,32.0,False,False,True,60.09,67.9,19.81,14.94,73.4,53.41,45.9,46.4,1.922430365342227,1.8520239240816387,0.07040644126058826,56.54038926356353,6.1106133460998535,3.0104471400380133,2.9819410040742373,10.17802261699616,0.05854172687549372,0.22100288755203548,0.09926116318325949,0.1933718338598801,0.0695583283557823
lrsw_clora_k1024_lr2e5_s43,lrsw,43.0,lrsw_clora_k1024_lr2e5,clora,0.1326,-0.8774564759312456,26.71,37.37,55.23,cs,34.05,19.37,46.51,48.46,38.46,3.9922,1.432,2e-05,,1024.0,,False,False,True,63.33,36.24,67.81,2.16,67.48,79.0,59.81,66.0,1.8621859515707881,1.8100692116929957,0.05211673987779242,28.865925567222668,3.9991917610168457,1.4331003088504075,2.1760351454216544,7.7040912257080505,0.0579516317020299,0.04889556895779097,0.09478501435356515,0.06256169292306629,0.06444267518913929
clora_k1024_s43,clora,43.0,clora_k1024,k1024,0.4361,-0.3604139133265736,24.52,,58.17,,32.31,16.74,,,,21.3107,9.9253,,,1024.0,,False,False,False,66.91,82.7,24.67,20.56,74.11,76.39,63.05,57.0,2.262510947117478,1.8520239240816387,0.4104870230358393,371.292047730876,21.313968658447266,9.927858278155327,7.529895889425569,22.074392589368774,0.058724374108669236,0.04732687963723136,0.06367861409530891,0.04877272536823929,0.05658114476309511
lrsw_sclora_r32_lr5e4_s43,lrsw,43.0,lrsw_sclora_r32_lr5e4,sclora,1.0856,0.03566983465168062,15.26,24.35,66.8,cs,23.15,7.38,23.0,36.52,31.72,82.8391,15.6167,0.0005,,,32.0,False,False,True,70.43,75.68,73.75,43.55,78.22,72.35,51.79,68.6,2.8078629023015265,1.8100692116929957,0.9977936906085307,764.9974919548855,82.83580780029297,15.618288233876228,16.27473011483596,32.81386921860844,0.08128869586253847,0.042325505615153615,0.1771788471501132,0.03524715224501738,0.11119886065676647
mtx_lorawd_wd0p1_s45,mtx,45.0,mtx_lorawd_wd0p1,lorawd,0.5734,-0.24154231138953428,19.44,30.0,80.16,cs,29.35,9.52,40.26,38.82,32.07,43.3398,12.3207,,0.1,,,False,False,False,71.28,82.26,79.22,89.71,83.66,83.88,70.31,81.0,2.219608816893167,1.8100692116929957,0.4095396052001712,414.3546439162297,43.33989715576172,12.322110977768897,7.386286409843329,20.95699906833346,0.070391341031171,0.046596774079032136,0.07681892933814964,0.04890623672172246,0.06895330973620227
frc_lorawd_wd0p5_lr7e4_c256_s44,frc,44.0,frc_lorawd_wd0p5_lr7e4_c256,lorawd,0.2849,-0.5453075507605232,27.1,33.86,80.91,cs,34.6,19.59,43.73,38.31,33.07,28.2925,4.6898,0.0007,0.5,,,False,False,True,73.33,83.51,81.17,82.6,83.98,86.45,71.84,84.4,1.9136135885382484,1.8100692116929957,0.10354437684525264,171.23175864430607,28.292194366455078,4.690318951010704,8.885907514520104,21.558287817281375,0.07767767617124909,0.0460527852316331,0.09041855100932816,0.047905504081495215,0.07621111959236586
lrsw_lorawd_wd0p3_lr5e4_s43,lrsw,43.0,lrsw_lorawd_wd0p3_lr5e4,lorawd,0.3841,-0.41555569283482385,25.86,33.0,81.89,cs,32.74,18.97,42.15,38.57,32.57,38.2442,6.7211,0.0005,0.3,,,False,False,True,73.46,83.95,80.91,90.71,85.0,86.07,71.59,83.4,2.0430797374500687,1.8520239240816387,0.19105581336842992,266.1148092503015,38.24384689331055,6.721438390016556,10.619055563787567,23.684447696933987,0.07436292901528019,0.046396927799421346,0.08367897093140493,0.04786249878341862,0.07259424069894602
qwswm_sclora_r32_lr1e3_s42,qwswm,42.0,qwswm_sclora_r32_lr1e3,sclora,0.8594,-0.06580465065211559,6.36,24.25,14.03,gsm8k,12.55,0.16,27.71,35.15,45.7,78.4404,14.2369,0.001,,,32.0,False,False,True,,,,,,,,,,,,847.7981201453018,78.43949127197266,14.23868329865592,19.433956539883688,34.264470270536954,0.1353711018867088,0.08787850708995486,0.12838746495712242,0.04318907036051569,0.11256047146627743
